y,x
37032,34707
64327,7977
57981,105
6361,67024
17352,22233
49201,49832
43755,585
58639,32164
10602,39617
43050,12909
49482,33168
28871,4846
27383,61397
24683,34486
35492,15710
31328,54062
45381,34635
7629,26197
58864,43075
47231,3318
63212,42025
60071,39440
36999,45724
22377,47370
13970,17076
23175,34099
39188,33659
60029,28483
30773,61144
19834,63713
6625,60113
53976,42902
35458,58437
33559,56957
6445,32690
28191,54192
9667,40500
48304,57478
33491,21129
55886,58058
42166,49375
30868,45060
5594,59537
49014,65213
9978,65012
12466,14441
3641,62260
50602,6648
22074,4101
63938,49894
31072,22807
7908,19727
19680,62930
11288,2541
43611,28348
33115,65796
57721,33394
43084,7219
4786,15554
20410,55645
48710,37391
46851,5574
58281,44432
23192,30338
21847,32142
21624,59290
51913,37070
330,50140
23804,12371
65565,15227
15365,48416
20139,36926
34546,52651
22031,36892
62701,42430
19317,48237
34263,3802
55675,19097
766,13418
35125,59085
59167,53202
30004,47888
42212,44823
38114,52533
48747,10405
30748,35486
3051,26223
47666,31261
7440,27030
25091,27547
23271,31967
38793,59016
45766,36033
11863,45586
18455,12262
14576,59398
18090,43938
8451,54439
28023,38628
53492,48806
20258,17103
19168,56219
3734,8144
4301,17044
22680,55969
33167,30350
5912,4396
27380,16316
29475,11172
15132,41381
47658,51394
6502,27847
32469,34366
32837,64728
17974,35528
27648,17487
61932,53335
46705,11003
25054,30068
41967,42589
9924,67104
59087,7024
61081,28965
6319,10066
56763,22866
65319,26840
47342,64358
19147,60436
48384,28792
12664,35212
46695,44049
54149,25329
13460,17257
32133,67175
26275,20441
27297,28316
11355,37364
63833,25848
63019,64589
67284,60624
33938,13300
63361,31843
46419,4685
2653,20716
6505,4931
65527,33587
55311,2041
5409,20190
45623,33617
43993,39132
54969,55138
41370,16273
53931,49423
12801,42698
48265,19398
49531,24365
19727,40661
34847,56102
35419,37096
43699,15835
56276,30768
48713,18006
47636,32624
57834,62071
36080,37184
40240,1745
3847,46974
40406,27074
42862,15138
41344,46820
1578,51449
39773,45331
2375,15125
13088,65508
60933,55373
1457,58033
42248,48146
59828,40683
16169,27189
2340,26040
66516,50289
21970,30831
12110,10411
60073,14809
53068,4782
64603,39995
27926,59999
55813,65130
36354,16331
58933,48279
8909,66641
28631,47069
25237,44952
65868,39100
16110,61711
57906,32592
24966,9974
10244,53564
32583,47421
14406,25154
57189,25129
38048,43024
2442,8688
63354,18496
35988,23652
10786,66198
28971,45192
40181,62948
38155,13203
8520,8019
1128,6124
31891,28455
63107,14378
23828,63505
51473,11187
1919,50279
25471,21887
66677,66085
65483,56962
45775,18115
25115,13801
21396,60411
60282,14908
63625,49324
3120,11199
7878,59942
19127,12645
51126,25661
42486,51638
52662,30199
19426,9043
18334,37567
60805,16511
57384,26601
59267,7023
61294,55605
35660,34226
15101,38289
18847,9351
51075,18768
5139,9026
32075,24601
61224,7063
15461,46380
33701,46756
29783,14962
5998,7849
29352,15824
34583,10418
56017,64549
38654,48318
43752,18874
24940,32292
26905,10541
4771,36245
3206,46857
2520,7987
52141,28847
4116,49413
60001,16107
3626,7654
50313,55370
42398,31783
62167,29919
5556,51492
39720,27769
37757,1212
10381,52391
60714,34990
6655,6309
50694,2796
24575,7057
692,44600
6833,6796
53913,23883
35379,50237
61489,50070
34328,17928
9941,11329
16550,8277
4936,9487
38413,16865
23603,43243
6124,18135
50045,2121
24947,9033
18399,23581
10376,56166
12609,13019
67138,33455
18679,54018
59060,23807
60884,57247
35117,16556
61266,3565
13048,27696
18246,37463
1823,2262
44244,38509
47751,52991
25541,24853
64342,26705
13682,52786
42077,5215
52849,31145
2169,36750
36377,29521
65153,13556
8064,65327
10933,30442
24225,41837
41340,30186
17402,36911
45680,62016
28337,30130
62265,27221
65475,34830
44263,22746
20441,35290
42636,2660
67166,53382
51083,7984
60543,30731
33825,7360
23151,44464
1776,48317
1324,17599
21562,17118
16839,35155
15143,35718
53785,43918
31325,35785
53089,17665
27286,46988
41943,66431
5236,24770
13014,2421
42800,24407
13187,19737
32922,53363
65707,66305
32883,19234
52607,27512
33526,4240
48896,35157
18107,11735
51606,22851
36559,21704
10673,41738
51486,25033
45668,30476
25397,35847
27394,8234
15671,29612
67063,18429
19060,36431
28399,14502
36447,26743
4163,15412
34804,65901
40940,19015
10821,13114
54298,29792
59760,31105
20821,5668
57647,13313
36019,6049
56960,14911
38262,29346
57457,7084
29845,9205
10098,12920
2175,33991
53813,27730
56015,21025
8930,12673
48042,1200
3826,66456
59989,41707
9901,13002
35172,65410
19281,56486
1114,65961
27454,61283
28368,47886
44613,24688
2949,35309
16630,9573
12971,9651
32361,49307
57461,27299
14416,59651
17738,18688
5629,49087
64258,60610
11905,22658
7239,15354
18027,10962
26304,45749
13940,32994
29307,2116
30585,39785
55840,34631
57344,22203
32748,26879
37100,60124
63111,55599
59784,39940
54972,30597
31195,3028
65592,31022
22502,42294
18083,4040
21963,39652
33702,16621
16510,11794
53120,60305
17378,24041
7786,64310
58282,46691
52433,27772
58822,43487
20870,22219
41189,31976
24361,33410
57855,48208
31193,38333
53442,39686
35116,52368
35852,1549
26459,28252
50074,45311
56759,36883
49534,23352
40434,20460
53654,25422
42745,46765
61163,31013
61386,24146
7817,38701
243,26295
41799,20025
34423,6662
18805,61580
31495,44629
53263,41339
40965,46173
18654,6111
51314,64750
22668,29711
6626,63648
40706,21135
59916,32455
38113,45219
25242,26244
11458,9849
40849,58938
6059,37031
35365,10594
51788,34159
40407,5593
54297,66807
33848,64654
64457,14711
6440,57631
54876,39207
1119,3009
427,20337
23730,6353
45874,33725
76,52615
63886,46298
36194,50135
21283,66414
33429,22761
12134,36649
29627,39190
11411,38123
25669,32944
56846,20020
14368,39327
60250,13193
54631,24668
27348,8684
38760,38152
31734,39890
43039,62296
55676,60575
40091,33625
26906,15270
19400,26386
25933,6988
47885,35558
33744,59650
45879,44280
50727,58327
13154,53089
49707,38871
51844,4194
45304,65591
57256,54661
61709,27974
35543,45268
42213,17307
41461,66051
363,53786
28930,30337
12891,23514
54991,949
51499,39373
60323,53777
25093,35912
5208,41543
59709,2071
31084,64429
51518,46302
5782,17501
50991,23024
39484,32223
29579,17589
57310,21560
30984,1733
9279,33121
34190,56364
48172,3261
31131,36108
66284,948
35327,44024
33682,21367
15873,37540
21054,53917
32975,31653
47999,49181
44772,53310
56407,63935
63145,25149
26565,54473
55056,21882
36909,53824
2502,4075
16981,63721
28266,59462
67241,34522
13971,16326
34844,62171
19889,34679
60005,9894
41745,42161
2553,56360
31369,21875
14673,40987
17968,16745
61309,56655
5135,12559
33576,5628
28131,12167
65602,64557
14621,52310
37468,18662
56058,42338
65462,60515
11871,48241
14600,12492
51453,42198
16954,57318
66185,17628
45854,22356
17514,58717
56406,8757
5896,3699
65761,31699
66530,26971
61934,66969
12782,55947
62035,8557
45219,50409
66343,35321
14107,44207
33629,64809
40826,13920
43080,57876
52779,47204
28407,57325
49704,55462
20493,12086
66348,36683
1092,557
41942,55448
45527,30443
42308,10260
58491,35746
43803,23723
44520,38145
5156,11711
6523,48473
38942,8271
9001,37570
22513,26979
65710,4743
8356,62859
57476,37132
54745,35085
32292,37849
42995,66700
10422,57428
39665,45503
12727,45052
944,29464
54966,13981
57523,7983
61397,46769
51980,15693
46651,66720
67038,65670
22083,66686
38226,20522
16574,10441
18700,33500
15635,62234
23822,65464
18643,22060
6458,32533
55292,15158
39661,12213
64265,7280
20908,1612
30827,5714
61243,7775
6821,39201
52455,9795
10083,37145
12486,11791
58088,26302
61764,35211
34736,30789
5582,55346
58267,57125
49226,33405
22705,8847
1712,59271
37536,5657
50675,23823
18396,23604
39666,10207
962,15603
19610,31437
34880,40872
50594,56050
2993,9456
2415,470
59028,7039
45373,27558
62252,5142
49716,18489
41314,33624
8388,157
33061,11726
36626,9260
20043,46920
64550,11449
14570,55968
13741,33855
32107,47911
44955,26196
28710,8811
27202,37274
33957,39805
50215,33195
12339,41013
27329,10478
8941,17598
57713,17378
37208,34950
20288,34536
61229,33362
37726,11825
36757,22670
23702,22921
2950,48744
18972,53700
9565,32360
48317,51674
40966,64503
30451,45533
36525,28066
10704,24476
29082,38626
16629,33313
32903,32256
9394,4896
48988,54960
46714,32344
40392,40739
28637,14018
7477,12022
12533,21093
17093,43091
31976,65156
34715,47612
34609,32351
38336,4178
31285,28045
30794,23646
20599,28775
13518,11933
61044,21867
56669,60027
45576,54355
13029,30610
62445,18697
11149,25351
12630,4967
2486,17802
19857,58401
39554,58702
43013,39350
42775,32093
58875,56987
63061,41908
52515,43637
37858,28922
27477,57766
43906,22787
23394,18565
26402,26504
20874,31245
6330,18610
51145,4620
42558,21385
66165,23736
1983,54924
10332,40552
45793,25472
39079,33712
3592,57685
65580,40708
11393,23114
8098,32023
46409,11408
36815,25150
50477,62773
56621,60833
57567,29495
47947,62814
46470,53434
55733,22656
30030,55620
15628,4958
54623,61350
34440,33487
50015,24398
32269,36490
20342,49239
58827,18879
65436,50488
9267,33386
22034,1079
49524,12628
29835,17436
52459,22101
7263,38243
11479,49514
34195,49450
64818,53237
11117,51457
1963,53668
65662,63736
46431,51976
41452,20777
46363,52633
8807,15253
38653,15713
22379,26612
5009,6681
25198,63567
26710,15358
37966,636
15834,1375
27629,9887
60892,39527
27276,14547
62253,24048
42866,33418
53485,9822
46493,66461
63049,18306
60962,52340
41813,8862
13603,53455
24533,49690
19452,41248
40102,5405
37475,60531
33640,21242
41521,22685
30247,64263
37569,43284
47525,20980
30789,13737
14604,40339
42812,65612
454,25204
33514,62436
42501,10524
12813,5852
21611,1225
57314,26000
17331,50850
36005,35928
63556,30563
65456,4899
42239,23665
46444,21539
60266,7469
17475,49359
34917,58083
1248,1939
10835,18749
39165,57571
28862,35246
9298,20010
5738,8420
1591,11021
30666,27741
6041,48049
63029,25466
21365,14281
46027,28053
54027,37169
56793,13893
42959,22751
43829,56989
67358,65939
9791,6008
38883,4719
37973,37748
51327,37989
43620,33309
24685,14872
52815,62023
22728,52907
35185,23289
16447,65227
52536,60421
13145,37506
53772,49384
39857,12352
37529,16226
7167,21328
57937,67200
52962,64164
2825,36933
39496,14932
47703,45109
64468,60320
22686,56535
51705,369
34611,34874
28947,52603
6109,15061
28721,39641
32715,29494
53669,42671
745,64270
41348,37034
21744,12715
8065,26444
11447,23806
33636,4491
26952,3
46095,29858
67065,7687
45216,6684
25903,30436
59708,10924
15234,63042
28603,62273
65904,50158
11703,45544
36390,31308
2909,21293
66944,23498
51947,36924
22756,8709
56656,23002
46380,6205
48920,3521
20143,42886
35215,5978
30523,28786
56488,44469
56615,45511
27253,39879
51994,6723
13976,45024
59048,46065
37825,48557
39366,64561
34558,59395
8007,25161
33329,55813
91,57370
21742,30619
58885,37600
66144,46905
48375,37943
63795,19892
39868,57598
34108,62817
26135,29137
29056,50868
64151,22839
26947,65089
5524,35720
20947,55958
41701,58997
10323,44124
56049,55192
25015,22058
52258,63243
48550,50554
6867,30136
54070,59498
37021,43504
47097,60267
31493,9674
9881,54915
9723,54663
29341,41230
54308,52554
31921,18950
62484,12276
24084,8833
67222,10429
53883,31049
27591,34898
55071,62318
5844,44457
10755,22819
43274,65402
57282,53542
61727,65252
55594,33027
18463,53228
10228,44298
22549,17534
25215,25753
12247,26802
21961,42270
28606,3461
42068,53269
38757,58904
39056,18730
1807,13298
9620,9841
47772,41056
15163,5063
41307,12742
21472,32289
64983,56024
30152,54537
57790,66712
48858,14848
49304,9286
64495,12838
37053,406
835,38082
45051,8292
23649,40063
5086,40357
30915,12233
18273,54536
46052,63905
55826,13273
66782,53876
63455,5985
45852,23697
21375,2058
47680,54763
11899,13246
2371,47037
16378,64652
34551,49720
10802,65155
61232,11541
52457,12383
61404,38022
28038,2899
59369,63560
20936,56885
7871,31197
64282,14227
17222,780
53085,36242
11806,33273
60406,20402
14510,39469
42151,16912
28440,54490
18359,23999
46184,33621
66259,55440
20922,8756
54921,32243
24463,7759
44538,152
40316,32929
34710,34664
21028,937
5906,39208
23927,35888
55028,7102
5180,65222
58050,24543
65919,64984
59495,48563
39732,9201
2643,49041
56357,35371
62037,66733
52850,19407
25934,43034
2568,59613
10434,12190
24675,57001
28272,19160
44439,43177
23505,15478
54433,26634
24343,42156
63782,65322
23721,58253
61799,15269
19945,59440
48604,31080
67013,66974
31442,29537
193,35988
64751,20644
29771,33955
39362,29586
36100,40133
50272,65922
18481,57374
46291,56701
39340,42978
35773,20249
42135,43265
10331,13846
38237,12318
13462,41919
3205,14455
49467,37945
64150,20927
33480,10632
20860,21509
61724,54291
64741,13974
7975,28936
14398,65024
47190,64626
62342,27014
9533,42903
42733,42511
24718,3885
59563,47555
35790,40270
47684,60597
29463,60893
47660,10166
47550,24639
43665,24387
14189,11845
57148,10351
29561,9842
18530,63320
21700,3627
3711,51672
37892,49486
62696,22697
13102,29995
6404,31093
32771,64404
58379,37643
42057,27482
29910,59061
60520,38506
57231,55089
21266,22021
10970,53929
2939,46114
28348,46314
26751,25647
38205,51898
23860,27073
53086,36937
54964,62119
6974,32194
48075,44831
50893,17518
1469,49266
52138,6970
34334,14754
28891,28058
16977,9065
14147,57359
548,42049
24604,8689
5862,10002
66588,44181
60446,46527
29235,59212
2978,2095
28858,34337
42332,50949
48063,16262
66976,13108
17953,50970
53529,63603
45496,49507
46756,65247
38072,52950
45978,45177
26884,24575
33157,33703
54947,18531
66506,10135
7869,15273
7642,30991
35414,54244
52185,33251
15035,34123
5945,37539
14908,62555
3029,28094
52305,408
11444,20567
39719,32458
18866,28916
43041,36132
38247,62669
29349,20192
46251,34202
63429,63939
27732,60285
61767,66530
60125,32101
43851,57019
30295,53767
17449,21504
17480,40286
63282,51321
53133,29591
23270,52156
20790,39009
27967,33777
31988,39599
48240,61025
61384,57741
43583,8063
891,40951
9727,36827
1988,41049
24927,43263
26353,32708
36929,33210
51491,59615
39001,27758
1614,23309
43344,43538
16201,49392
54808,26752
15165,1282
34868,7788
56913,47246
19831,62041
50930,17071
44628,64413
52931,60954
32946,40497
13867,52643
24723,44312
45499,5386
2747,2412
56121,23941
62996,35677
57420,13218
64017,59572
36506,40208
29222,16716
53137,45859
11192,2501
54110,52330
38576,55478
25864,51769
32827,11204
37997,37722
37460,13752
8288,1296
14879,568
29287,46143
40962,8647
37007,58030
6851,43830
52264,35215
